CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,1,387,49,5
3,1,10,1,1
1,7,2,14,38
13,21,3,3,2
1,78,3,1,9
1,123,29,1,6
3,236,3,1,1
1,1,52,9,1
1,1,1,4,3
57,8,4,1,2
5,25,120,1,1
1,1,3,1,8
1,2,12,1,2
215,1,4,2,3
13,1,8,1,1
1,1,37,1,9
9,2,16,2,10
12,1,30,1,16
1,19,7,6,6
1,5,1,6,3
16,1,113,2,2
2,11,102,1,57
1,3,13,7,1
1,5,13,10,5
2,6,1,2,16
3,7,9,1,3
1,4,58,4,1
2,1,1,2,2
1,1,165,24,2
5,2,8,1,17
1,233,32,3,1
25,58,7,8,15
1,8,1,68,1
13,8,21,8,8
1,2,6,1,5
1,8,3,2,1
91,7,1,18,27
8,5,1,3,5
4,4,5,52,1
6,6,2,1,2
19,6,56,2,1
2,5,2,6,8
56,2,16,5,1
1,1,4,17,1
2,7,2,1,13
3,20,4,3,1
38,1,1,6,9
1,1,4,2,4
36,1,2,3,11
3,15,1,9,2
77,6,1,3,37
11,4,1,1,1
6,2,2,2,1
6,28,2,20,3
3,1,1,1,26
3,1,1,1,2
4,1,1,1,1
31,11,,13,1
2,2,,1,4
2,1,,1,2
3,16,,1,2
5,1,,1,2
45,4,,1,6
13,37,,1,1
1,9,,1,1
12,2,,1,1
6,2,,1,1
1,10,,1,1
3,1,,1,6
4,1,,16,3
51,1,,9,3
1,1,,2,1
16,1,,2,3
6,1,,1,3
1,1,,3,35
1,1,,1,1
254,1,,1,5
4,20,,1,1
3,12,,7,201
1,24,,1,38
2,1,,5,5
4,6,,1,21
1,2,,1,3
183,43,,44,1
4,8,,5,5
1,2,,1,3
1,2,,1,1
9,48,,1,1
1,1,,1,1
2,1,,4,2
12,1,,2,3
21,1,,3,3
31,2,,5,249
1,54,,28,1
2,80,,32,1
37,162,,9,1
24,1,,1,1
2,36,,1,1
1,1,,1,1
2,2,,1,1
1,3,,1,2
6,9,,2,4
5,12,,3,1
1,11,,2,1
2,17,,4,2
2,1,,3,3
47,1,,3,4
25,3,,1,1
26,1,,1,1
1,1,,1,1
1,8,,3,1
1,1,,1,1
1,3,,6,1
11,240,,245,1
33,43,,1,1
20,20,,34,3
4,2,,1,1
3,2,,1,1
1,2,,1,4
1,1,,1,3
3,2,,1,14
7,1,,1,3
4,9,,1,14
14,7,,1,14
2,1,,8,4
18,8,,2,1
6,1,,2,15
4,2,,1,2
25,17,,1,19
10,2,,2,1
1,2,,2,2
21,13,,5,1
1,1,,1,1
5,2,,2,1
2,1,,1,43
2,10,,2,3
109,4,,2,3
5,4,,3,1
2,10,,1,12
9,2,,7,1
1,8,,3,3
1,31,,7,41
3,2,,1,8
4,2,,2,1
354,23,,1,1
1,8,,1,1
1,1,,1,7
1,1,,1,2
1,1,,2,5
2,1,,8,7
1,1,,3,62
5,1,,37,1
1,6,,682,1
3,3,,31,8
1,1,,4,1
117,1,,1,1
5,28,,16,36
1,5,,11,4
2,1,,1,18
1,1,,7,2
1,10,,4,7
1,2,,15,1
1,26,,35,1
5,4,,1,2
1,1,,1,203
1,1,,1,1
1,4,,3,178
1,8,,1,7
1,6,,1,1
1,12,,1,8
1,2,,19,1
1,2,,2,4
2,207,,16,1120
15,2,,12,1
70,1,,2,209
1,1,,2,2
1,29,,1,11
4,28,,145,51
8,2,,2,66
1,6,,2,30
3,1,,1,4
35,10,,1,1
18,1,,1,8
3,9,,3,39
2,1,,1,13
1,2,,3,11
3,1,,2,2
1,2,,1,1
1,8,,13,1
2,1,,1,1
6,1,,1,2
1,1,,2,2
12,11,,2,11
49,1,,1,1
99,3,,8,6
1,9,,1,1
1,2,,7,8
46,1,,62,55
24,2,,5,1
4,1,,4,1
1,1,,9,5
1,4,,2,1
2,1,,1,40
55,12,,1,1
14,21,,1,3
1,4,,1,7
2,40,,1,12
15,1,,21,2
1,4,,2,1
4,1,,35,13
12,1,,2,3
1,3,,15,1
3,1,,8,9
17,21,,2,1
2,23,,7,7
1,26,,2,2
13,2,,2,4
13,3,,20,8
1,11,,1,10
1,1,,2,1
8,1,,1,4
1,1,,1,19
25,1,,847,2
5,15,,2,3
1,8,,1,22
19,1,,1,1
7,507,,8,1
10,1,,1,21
1,2,,3,21
1,1,,7,7
5,2,,2,2
14,2,,1,4
1,6,,3,1
45,70,,6,53
1,27,,21,21
5,2,,5,15
1,3,,2,8
1,2,,14,10
4,1,,1,3
4,1,,3,8
546,4,,34,2
1,6,,5,1
2,1,,1,1
1,5,,1,393
2,4,,23,9
29,1,,1,17
5,2,,122,2
4,2,,1,57
9,2,,1,66
1,1,,2,1
151,1,,1,1
2,10,,7,1
18,4,,2,2
3,2,,6,13
1,2,,17,57
1,1,,1,94
2,25,,1,31
1,1,,1,3
6,2,,2,4
1,2,,1,19
11,4,,1,1
1,1,,5,67
8,1,,6,2
1,3,,3,3
1,17,,1,2
2,14,,2,1
2,5,,20,2
13,1,,26,12
5,1,,6,1
52,1,,1,21
1,1,,3,2
1,1,,5,4
16,1,,2,1
10,1,,1,29
7,12,,1,4
3,2,,1,1
14,2,,22,4
70,5,,44,4
7,48,,16,1
1,3,,3,107
1,4,,1,1
1,17,,6,1
12,1,,1,8
1,7,,1,18
2,9,,10,1
3,79,,1,3
1,93,,1,1
2,207,,2,24
55,2,,1,1
2,30,,11,2
27,1,,1,3
1,1,,1,1189
16,1,,1,1
1,1,,1,134
1,1,,16,1
14,3,,1,1
36,7,,3,1
7,9,,622,7
6,4,,1,2
1,4,,7,1
1,2,,1,35
1,1,,24,3
29,1,,1,6
2,2,,6,35
18,1,,1,41
1,4,,2,40
7,2,,5,1
1,191,,2,1
1,45,,1,1
1,3,,3,21
1,7,,1,2
12,1,,7,2
12,3,,1,4
2,6,,6,9
6,2,,1,17
4,1,,30,26
1,6,,3,23
1,3,,8,1
12,3,,2,4
13,10,,5,1
2,1,,1,2
1,1,,1,1
5,1,,13,1
1,7,,174,12
1,1,,1,2
6,27,,3,14
5,7,,1,1
9,1,,3,1
1,16,,55,2
10,3,,1,2
1,2,,1,5
1,4,,2,1
352,1,,1,1
1,1,,1,3
3,1,,27,18
1,1,,1,4
1,1,,3,28
3,3,,3,12
28,7,,9,3
4,1,,1,3
1,1,,1,1
2,1,,8,1
1,8,,51,1
94,4,,14,35
1,1,,10,4
6,24,,1,26
4,2,,3,1
1,1,,1,8
8,1,,2,5
7,4,,1,43
1,4,,13,4
1,1,,2,1
1,1,,1,10
1,1,,1,11
3,1,,1,1
1,5,,4,11
1,2,,1,1
1,1,,1,8
14,1,,1,8
1,3,,2,1
1,33,,2,1
1,7,,1,4
18,22,,17,12
1,2,,17,5
46,2,,1,1
5,37,,3,5
4,17,,1,3
1,1,,1,1
1,1,,1,34
1,38,,1,22
2,3,,3,1
17,11,,1,1
4,13,,1,7
1,7,,5,2
20,50,,1,1
20,67,,1,1
1,167,,1,33
3,1,,1,1
10,52,,1,27
1,5,,1,6
1,1,,1,15
1,3,,1,7
6,3,,19,1
13,11,,1,3
4,6,,1,4
10,1,,1,2
1,5,,3,1
26,1,,7,2
1,18,,1,16
2,1,,2,3
3,1,,896,1
2,7,,1,13
1,1,,7,4
37,1,,3,1
8,2,,5,1
80,1,,1,16
17,1,,2,3
2,360,,3,1
1,77,,1,1
7,1,,3,1
2,15,,6,1
1,1,,2,1
4,1,,2,15
83,3,,1,3
4,4,,2,3
2,2,,54,1
41,1,,1,253
1,2,,16,23
16,1,,13,1
15,8,,1,13
41,4,,1,1
12,3,,1,12
3,3,,8,2
2,5,,6,1
21,1,,224,1
4,2,,2,2
2,1,,3,2
2,6,,3,18
38,2,,1,6
1,7,,2,65
2,18,,1,1
6,6,,7,2
18,4,,6,1
18,1,,25,1
4,6,,1,2
11,5,,3,1
16,1,,1,1
8,2,,5,1
2,3,,1,1
5,5,,2,5
85,14,,19,1
1,2,,1,1
4,1,,4,1
11,53,,1,2
5,1,,3,1
2,8,,2,1
1,1,,15,1
2,1,,10,1
2,18,,3,1
280,9,,1,1
1,1,,2,1
1,2,,3,1
1,1,,6,17
18,1,,1,2
1,1,,1,2
2,1,,63,15
3,1,,4,56
1,1,,20,38
4,1,,1,13
3,2,,2,31
2,1,,4,27
201,1,,2,1
2,1,,2,9
1,1,,7,1
2,1,,23,1
25,1,,2,1
16,1,,3,11
10,7,,2,7
37,2,,9,2
1,4,,1,11
2,3,,2,7
7,4,,8,2
58,1,,5,1
47,,,1,3
3,,,7,1
1,,,23,31
2,,,4,14
2,,,6,3
1,,,1,17
1,,,2,1
11,,,1,5
5,,,2,4
1,,,1,3
3,,,2,1
2,,,1,40
6,,,1,19
4,,,1,1
44,,,1,33
68,,,1,3
2,,,1,34
1,,,1,4
33,,,1,5
9,,,1,3
9,,,1,6
1,,,1,1
48,,,22,54
27,,,11,13
4,,,1,1
2,,,1,1
3,,,2,3
1,,,1,3
7,,,4,2
21,,,12,1
1,,,2,2
5,,,2,1
39,,,3,19
2,,,21,39
1,,,1,14
1,,,1,6
21,,,1,1923
4,,,11,2
1,,,1,1
34,,,8,13
35,,,2,96
17,,,1,3
1,,,1,1
55,,,3,11
13,,,1,4
2,,,154,12
8,,,23,104
2,,,1,16
227,,,1,119
2,,,1,33
1,,,1,7
6,,,3,4
1,,,4,1
1,,,1,6
3,,,1,4
1,,,1,2
1,,,1,81
535,,,19,4
1,,,6,21
1,,,11,16
1,,,25,17
2,,,30,7
1,,,2,3
1,,,1,19
2,,,1,2
2,,,1,2
1,,,2,5
8,,,1,3
1,,,4,1
4,,,3,1
1,,,3,13
2,,,2,5
1,,,3,25
1,,,1,1
2,,,1,4
1,,,5,1
221,,,3,1
6,,,12,6
12,,,2,2
