CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,27,,6,15
1,10,,3,11
38,1,,1,1
173,1,,1,1
2,12,,9,2
1,4,,8,15
3,6,,1,3
1,5,,1,4
8,6,,1,39
3,7,,3,6
3,5,,1,45
4,9,,1,2
1,21,,1,1
2,6,,8,13
2,20,,16,1
1,1,,2,1
5,1,,1,1
1,3,,1,4
4,7,,2,1
1,32,,11,238
3,2,,1,1
7,1,,3,169
22,84,,2,14
114,49,,2,6
3,3,,6,4
1,13,,7,1
1,2,,6,5
55,9,,115,224
1,15,,5,1
14,21,,1,5
8,3,,1,372
1,9,,1,4
1,1,,1,23
1,2,,3,61
7,1,,1,95
56,10,,9,79
40,1,,1,22
1,4,,6,2
29,1,,6,16
2,3,,1,88
53,1,,15,1
3,14,,1,53
26,4,,1,35
1,15,,1,2
1,1,,3,1
9,1,,2,1
22,4,,1,1
4,1,,15,1
3,1,,2,9
1,1,,1,2
45,1,,2,2
26,1,,1,8
1,1,,140,1
19,2,,1,11
1,1,,1,2
34,1,,3,26
2,17,,1,84
1,10,,1,3
32,3,,1,2
9,13,,2,2
9,2,,22,2
6,5,,2,1
7,1,,1,46
7,1,,2,1
22,6,,1,1
1,7,,1,10
12,61,,2,17
1,1,,3,5
1,50,,6,1
1,75,,1,20
8,1,,1,4
6,2,,1,1
3,12,,1,16
5,4,,1,1
5,3,,1,1
7,17,,6,1
9,1,,4,11
4,1,,1,2
25,13,,1,2
1,3,,5,11
1,10,,3,19
1,5,,8,14
2,1,,2,1
2,14,,1,2
36,1,,1,1
20,2,,1,1
7,1,,1,6
28,1,,1,4
1,4,,17,1
361,1,,5,45
7,13,,1,1
3,178,,2,3
23,75,,1,22
1,7,,30,2
6,9,,1,1
1,1,,297,1
1,6,,57,44
4,3,,7,6
1,1,,2,84
7,1,,18,8
1,6,,27,13
7,10,,38,5
1,1,,41,3
1,7,,1,3
1,5,,1,4
1,3,,3,162
4,5,,2,1
1,1,,1,34
1,5,,4,13
1,4,,1,20
3,1,,1,6
18,17,,1,15
28,2,,32,1
114,9,,19,35
1,18,,52,1
1,1,,2,1
1,4,,21,2
6,1,,1,2
6,47,,209,1
3,1,,2,6
18,5,,1,287
3,1,,5,15
3,11,,2,20
1,4,,1,2
1,6,,5,40
1,4,,2,61
14,1,,3,1
3,10,,1,1
2,50,,1,1
1,2,,1,18
1,2,,4,111
1,39,,2,55
1,6,,40,43
1,1,,1,4
4,11,,1,5
1,3,,14,31
3,1,,3,1
76,1,,2,85
2,1,,1,3
1,3,,1,5
22,2,,32,10
1,1,,1,2
21,15,,1,7
1,1,,24,1
26,2,,5,32
52,1,,1,2
1,9,,8,2
10,6,,22,6
12,6,,4,1
1,1,,1,34
2,23,,5,1
4,1,,1,6
19,9,,1,1
1,9,,1,1
38,97,,1,1
5,1,,1,5
1,109,,25,6
61,96,,3,86
25,3,,131,3
1,15,,3,1
2,21,,16,8
7,2,,14,51
27,2,,6,3
10,27,,2,2
1,1,,7,57
1,8,,5,1
13,5,,5,1
5,8,,30,1
4,1,,1,2
23,9,,1,7
3,2,,1,138
3,3,,1,1
1,1,,302,1
1,2,,24,225
8,1,,1,2
6,1,,1,1
3,1,,1,2
5,9,,25,15
12,130,,1,1
4,50,,4,1
2,2,,3,50
10,40,,24,4
1,5,,1,6
1,1,,2,68
5,10,,15,46
3,1,,16,75
1,10,,4,1
2,14,,3,1
4,2,,2,1
1,8,,3,32
1,7,,2,2
1,1,,18,1
1,2,,1,2
2,1,,2,5
2,1,,1,20
1,6,,1,21
35,11,,1,34
7,11,,4,24
1,1,,1,1
2,20,,101,4
1,4,,1,2
203,2,,6,31
3,2,,1,11
1,5,,1,1
6,2,,4,16
10,4,,20,1
1,1,,2,2
