CoreFX,CoreCLR,Roslyn,Rust,Kubernetes,KubernetesSum
1,5,1,24,12,0.8550524051
5,60,2,1,12,0.8552033922
6,1,1,6,12,0.8553543793
12,23,1,1,12,0.8555053663
69,13,14,23,12,0.8556563534
1,15,7,23,12,0.8558073405
1,4,3,5,12,0.8559583276
29,3,3,45,12,0.8561093146
2,1,2,1,12,0.8562603017
10,1,1,1,12,0.8564112888
1,4,79,9,12,0.8565622759
17,39,4,4,12,0.856713263
1,8,21,33,12,0.85686425
32,8,,19,12,0.8570152371
4,1,,57,12,0.8571662242
1,24,,2,12,0.8573172113
4,2,,35,12,0.8574681983
25,18,,40,12,0.8576191854
1,1,,14,12,0.8577701725
1,,,33,12,0.8579211596
53,,,11,12,0.8580721467
1,,,39,12,0.8582231337
1,,,3,12,0.8583741208
2,,,31,12,0.8585251079
1,,,2,12,0.858676095
3,,,30,12,0.858827082
,,,23,12,0.8589780691
,,,1,12,0.8591290562
,,,11,12,0.8592800433
,,,1,12,0.8594310304
,,,1,12,0.8595820174
,,,14,12,0.8597330045
,,,2,12,0.8598839916
,,,30,12,0.8600349787
,,,5,12,0.8601859658
,,,,12,0.8603369528
,,,,12,0.8604879399
,,,,12,0.860638927
,,,,12,0.8607899141
,,,,12,0.8609409011
,,,,12,0.8610918882
,,,,12,0.8612428753
,,,,12,0.8613938624
,,,,12,0.8615448495
,,,,12,0.8616958365
,,,,12,0.8618468236
,,,,12,0.8619978107
,,,,12,0.8621487978
,,,,12,0.8622997848
,,,,12,0.8624507719
,,,,12,0.862601759
,,,,12,0.8627527461
,,,,12,0.8629037332
,,,,12,0.8630547202
,,,,12,0.8632057073
,,,,12,0.8633566944
,,,,12,0.8635076815
,,,,12,0.8636586685
,,,,12,0.8638096556
,,,,12,0.8639606427
,,,,12,0.8641116298
,,,,12,0.8642626169
,,,,12,0.8644136039
,,,,12,0.864564591
,,,,12,0.8647155781
,,,,12,0.8648665652
,,,,12,0.8650175522
,,,,12,0.8651685393
,,,,12,0.8653195264
,,,,12,0.8654705135
,,,,12,0.8656215006
,,,,12,0.8657724876
,,,,12,0.8659234747
,,,,12,0.8660744618
,,,,12,0.8662254489
,,,,12,0.866376436
,,,,12,0.866527423
,,,,12,0.8666784101
,,,,12,0.8668293972
,,,,12,0.8669803843
,,,,12,0.8671313713
,,,,12,0.8672823584
,,,,12,0.8674333455
,,,,12,0.8675843326
,,,,12,0.8677353197
,,,,12,0.8678863067
,,,,12,0.8680372938
,,,,12,0.8681882809
,,,,12,0.868339268
,,,,12,0.868490255
,,,,12,0.8686412421
,,,,12,0.8687922292
9,1,1,15,11,0.868930634
9,3,57,4,11,0.8690690388
10,5,1,5,11,0.8692074437
89,28,7,26,11,0.8693458485
1,28,7,2,11,0.8694842533
3,2,22,5,11,0.8696226581
24,1,1,2,11,0.8697610629
1,5,25,2,11,0.8698994678
2,1,1,14,11,0.8700378726
5,47,8,1,11,0.8701762774
56,1,2,1,11,0.8703146822
13,11,21,1,11,0.8704530871
65,1,19,2,11,0.8705914919
1,13,1,17,11,0.8707298967
4,2,28,1,11,0.8708683015
8,1,34,4,11,0.8710067063
49,37,6,3,11,0.8711451112
15,1,1,23,11,0.871283516
22,28,3,3,11,0.8714219208
10,24,,16,11,0.8715603256
38,1,,45,11,0.8716987305
35,25,,6,11,0.8718371353
9,21,,4,11,0.8719755401
6,4,,35,11,0.8721139449
18,3,,6,11,0.8722523497
2,1,,2,11,0.8723907546
22,,,1,11,0.8725291594
16,,,7,11,0.8726675642
6,,,1,11,0.872805969
11,,,2,11,0.8729443738
1,,,6,11,0.8730827787
,,,8,11,0.8732211835
,,,1,11,0.8733595883
,,,4,11,0.8734979931
,,,19,11,0.873636398
,,,1,11,0.8737748028
,,,1,11,0.8739132076
,,,1,11,0.8740516124
,,,1,11,0.8741900172
,,,1,11,0.8743284221
,,,17,11,0.8744668269
,,,2,11,0.8746052317
,,,28,11,0.8747436365
,,,11,11,0.8748820413
,,,13,11,0.8750204462
,,,28,11,0.875158851
,,,,11,0.8752972558
,,,,11,0.8754356606
,,,,11,0.8755740655
,,,,11,0.8757124703
,,,,11,0.8758508751
,,,,11,0.8759892799
,,,,11,0.8761276847
,,,,11,0.8762660896
,,,,11,0.8764044944
,,,,11,0.8765428992
,,,,11,0.876681304
,,,,11,0.8768197088
,,,,11,0.8769581137
,,,,11,0.8770965185
,,,,11,0.8772349233
,,,,11,0.8773733281
,,,,11,0.877511733
,,,,11,0.8776501378
,,,,11,0.8777885426
,,,,11,0.8779269474
,,,,11,0.8780653522
,,,,11,0.8782037571
,,,,11,0.8783421619
,,,,11,0.8784805667
,,,,11,0.8786189715
,,,,11,0.8787573763
,,,,11,0.8788957812
,,,,11,0.879034186
,,,,11,0.8791725908
,,,,11,0.8793109956
,,,,11,0.8794494005
,,,,11,0.8795878053
,,,,11,0.8797262101
,,,,11,0.8798646149
,,,,11,0.8800030197
,,,,11,0.8801414246
,,,,11,0.8802798294
,,,,11,0.8804182342
,,,,11,0.880556639
,,,,11,0.8806950438
,,,,11,0.8808334487
,,,,11,0.8809718535
,,,,11,0.8811102583
,,,,11,0.8812486631
,,,,11,0.881387068
,,,,11,0.8815254728
,,,,11,0.8816638776
,,,,11,0.8818022824
,,,,11,0.8819406872
,,,,11,0.8820790921
,,,,11,0.8822174969
,,,,11,0.8823559017
,,,,11,0.8824943065
,,,,11,0.8826327114
,,,,11,0.8827711162
,,,,11,0.882909521
,,,,11,0.8830479258
,,,,11,0.8831863306
,,,,11,0.8833247355
,,,,11,0.8834631403
1,1,23,1,10,0.8835889628
17,4,40,1,10,0.8837147854
1,16,63,15,10,0.883840608
1,4,29,2,10,0.8839664305
1,23,31,3,10,0.8840922531
27,2,10,6,10,0.8842180757
10,1,9,26,10,0.8843438982
1,9,13,2,10,0.8844697208
2,9,58,7,10,0.8845955434
21,29,40,7,10,0.8847213659
6,38,10,25,10,0.8848471885
2,1,71,26,10,0.8849730111
2,3,50,1,10,0.8850988336
31,2,57,1,10,0.8852246562
1,4,38,60,10,0.8853504788
35,31,4,30,10,0.8854763013
2,4,11,23,10,0.8856021239
13,9,42,4,10,0.8857279464
8,2,30,9,10,0.885853769
33,11,53,32,10,0.8859795916
1,1,12,1,10,0.8861054141
10,3,1,4,10,0.8862312367
34,2,14,15,10,0.8863570593
17,4,1,9,10,0.8864828818
13,32,10,1,10,0.8866087044
6,4,3,1,10,0.886734527
1,1,20,2,10,0.8868603495
5,14,,13,10,0.8869861721
3,40,,18,10,0.8871119947
6,1,,2,10,0.8872378172
4,16,,45,10,0.8873636398
5,9,,46,10,0.8874894624
36,11,,1,10,0.8876152849
54,26,,23,10,0.8877411075
39,,,26,10,0.8878669301
3,,,1,10,0.8879927526
10,,,1,10,0.8881185752
1,,,3,10,0.8882443978
9,,,33,10,0.8883702203
5,,,2,10,0.8884960429
23,,,1,10,0.8886218654
2,,,1,10,0.888747688
1,,,7,10,0.8888735106
,,,7,10,0.8889993331
,,,36,10,0.8891251557
,,,1,10,0.8892509783
,,,1,10,0.8893768008
,,,6,10,0.8895026234
,,,1,10,0.889628446
,,,42,10,0.8897542685
,,,5,10,0.8898800911
,,,2,10,0.8900059137
,,,24,10,0.8901317362
,,,19,10,0.8902575588
,,,2,10,0.8903833814
,,,,10,0.8905092039
,,,,10,0.8906350265
,,,,10,0.8907608491
,,,,10,0.8908866716
,,,,10,0.8910124942
,,,,10,0.8911383167
,,,,10,0.8912641393
,,,,10,0.8913899619
,,,,10,0.8915157844
,,,,10,0.891641607
,,,,10,0.8917674296
,,,,10,0.8918932521
,,,,10,0.8920190747
,,,,10,0.8921448973
,,,,10,0.8922707198
,,,,10,0.8923965424
,,,,10,0.892522365
,,,,10,0.8926481875
,,,,10,0.8927740101
,,,,10,0.8928998327
,,,,10,0.8930256552
,,,,10,0.8931514778
,,,,10,0.8932773004
,,,,10,0.8934031229
,,,,10,0.8935289455
,,,,10,0.893654768
,,,,10,0.8937805906
,,,,10,0.8939064132
,,,,10,0.8940322357
,,,,10,0.8941580583
,,,,10,0.8942838809
,,,,10,0.8944097034
,,,,10,0.894535526
,,,,10,0.8946613486
,,,,10,0.8947871711
,,,,10,0.8949129937
,,,,10,0.8950388163
,,,,10,0.8951646388
,,,,10,0.8952904614
,,,,10,0.895416284
,,,,10,0.8955421065
,,,,10,0.8956679291
,,,,10,0.8957937517
,,,,10,0.8959195742
,,,,10,0.8960453968
,,,,10,0.8961712193
,,,,10,0.8962970419
,,,,10,0.8964228645
,,,,10,0.896548687
,,,,10,0.8966745096
,,,,10,0.8968003322
,,,,10,0.8969261547
,,,,10,0.8970519773
,,,,10,0.8971777999
,,,,10,0.8973036224
,,,,10,0.897429445
,,,,10,0.8975552676
,,,,10,0.8976810901
,,,,10,0.8978069127
,,,,10,0.8979327353
,,,,10,0.8980585578
,,,,10,0.8981843804
,,,,10,0.898310203
,,,,10,0.8984360255
,,,,10,0.8985618481
,,,,10,0.8986876706
,,,,10,0.8988134932
,,,,10,0.8989393158
,,,,10,0.8990651383
,,,,10,0.8991909609
,,,,10,0.8993167835
,,,,10,0.899442606
,,,,10,0.8995684286
,,,,10,0.8996942512
5,3,17,1,9,0.8998074915
46,1,40,12,9,0.8999207318
37,27,33,4,9,0.9000339721
1,6,1,2,9,0.9001472124
1,2,1,17,9,0.9002604527
184,16,1,15,9,0.900373693
7,2,2,7,9,0.9004869333
1,24,83,26,9,0.9006001736
1,1,4,2,9,0.9007134139
1,1,35,1,9,0.9008266543
2,33,17,1,9,0.9009398946
45,7,35,5,9,0.9010531349
1,16,12,2,9,0.9011663752
2,2,15,8,9,0.9012796155
1,7,33,13,9,0.9013928558
6,4,5,22,9,0.9015060961
15,1,4,34,9,0.9016193364
26,2,4,14,9,0.9017325767
1,5,1,69,9,0.901845817
1,2,28,24,9,0.9019590573
12,1,2,34,9,0.9020722976
48,20,5,26,9,0.902185538
9,3,,1,9,0.9022987783
3,58,,56,9,0.9024120186
13,43,,2,9,0.9025252589
4,2,,1,9,0.9026384992
10,,,22,9,0.9027517395
14,,,1,9,0.9028649798
6,,,1,9,0.9029782201
1,,,3,9,0.9030914604
25,,,1,9,0.9032047007
1,,,3,9,0.903317941
4,,,1,9,0.9034311813
26,,,45,9,0.9035444217
,,,32,9,0.903657662
,,,1,9,0.9037709023
,,,1,9,0.9038841426
,,,1,9,0.9039973829
,,,13,9,0.9041106232
,,,2,9,0.9042238635
,,,44,9,0.9043371038
,,,4,9,0.9044503441
,,,32,9,0.9045635844
,,,4,9,0.9046768247
,,,1,9,0.9047900651
,,,8,9,0.9049033054
,,,7,9,0.9050165457
,,,1,9,0.905129786
,,,,9,0.9052430263
,,,,9,0.9053562666
,,,,9,0.9054695069
,,,,9,0.9055827472
,,,,9,0.9056959875
,,,,9,0.9058092278
,,,,9,0.9059224681
,,,,9,0.9060357084
,,,,9,0.9061489488
,,,,9,0.9062621891
,,,,9,0.9063754294
,,,,9,0.9064886697
,,,,9,0.90660191
,,,,9,0.9067151503
,,,,9,0.9068283906
,,,,9,0.9069416309
,,,,9,0.9070548712
,,,,9,0.9071681115
,,,,9,0.9072813518
,,,,9,0.9073945921
,,,,9,0.9075078325
,,,,9,0.9076210728
,,,,9,0.9077343131
,,,,9,0.9078475534
,,,,9,0.9079607937
,,,,9,0.908074034
,,,,9,0.9081872743
,,,,9,0.9083005146
,,,,9,0.9084137549
,,,,9,0.9085269952
,,,,9,0.9086402355
,,,,9,0.9087534758
,,,,9,0.9088667162
,,,,9,0.9089799565
,,,,9,0.9090931968
,,,,9,0.9092064371
,,,,9,0.9093196774
,,,,9,0.9094329177
,,,,9,0.909546158
,,,,9,0.9096593983
,,,,9,0.9097726386
,,,,9,0.9098858789
,,,,9,0.9099991192
,,,,9,0.9101123596
,,,,9,0.9102255999
,,,,9,0.9103388402
,,,,9,0.9104520805
,,,,9,0.9105653208
,,,,9,0.9106785611
,,,,9,0.9107918014
,,,,9,0.9109050417
,,,,9,0.911018282
,,,,9,0.9111315223
,,,,9,0.9112447626
,,,,9,0.9113580029
,,,,9,0.9114712433
,,,,9,0.9115844836
,,,,9,0.9116977239
,,,,9,0.9118109642
,,,,9,0.9119242045
,,,,9,0.9120374448
,,,,9,0.9121506851
,,,,9,0.9122639254
125,4,15,1,8,0.9123645835
1,2,1,25,8,0.9124652415
20,49,1,1,8,0.9125658996
4,5,25,33,8,0.9126665576
52,2,14,1,8,0.9127672157
14,2,52,1,8,0.9128678737
47,1,4,4,8,0.9129685318
2,15,7,1,8,0.9130691898
8,33,8,6,8,0.9131698479
1,5,30,34,8,0.9132705059
3,10,20,16,8,0.913371164
8,1,25,9,8,0.913471822
2,2,71,3,8,0.9135724801
23,12,15,4,8,0.9136731381
14,61,1,1,8,0.9137737962
23,8,40,21,8,0.9138744542
1,43,1,3,8,0.9139751123
11,1,69,1,8,0.9140757703
29,23,2,1,8,0.9141764284
17,40,38,11,8,0.9142770865
16,9,17,1,8,0.9143777445
29,5,1,19,8,0.9144784026
29,4,1,2,8,0.9145790606
5,1,1,4,8,0.9146797187
12,1,7,1,8,0.9147803767
6,1,5,8,8,0.9148810348
4,3,1,17,8,0.9149816928
35,3,40,10,8,0.9150823509
10,13,8,1,8,0.9151830089
12,1,1,16,8,0.915283667
5,1,1,13,8,0.915384325
6,37,1,16,8,0.9154849831
1,1,1,1,8,0.9155856411
1,1,13,2,8,0.9156862992
45,7,4,13,8,0.9157869572
2,1,,4,8,0.9158876153
1,6,,22,8,0.9159882733
1,2,,1,8,0.9160889314
1,2,,1,8,0.9161895894
1,1,,24,8,0.9162902475
16,6,,1,8,0.9163909055
19,30,,2,8,0.9164915636
1,32,,59,8,0.9165922216
1,13,,10,8,0.9166928797
2,,,4,8,0.9167935378
14,,,2,8,0.9168941958
101,,,1,8,0.9169948539
,,,2,8,0.9170955119
,,,1,8,0.91719617
,,,10,8,0.917296828
,,,1,8,0.9173974861
,,,18,8,0.9174981441
,,,32,8,0.9175988022
,,,11,8,0.9176994602
,,,12,8,0.9178001183
,,,21,8,0.9179007763
,,,11,8,0.9180014344
,,,11,8,0.9181020924
,,,20,8,0.9182027505
,,,,8,0.9183034085
,,,,8,0.9184040666
,,,,8,0.9185047246
,,,,8,0.9186053827
,,,,8,0.9187060407
,,,,8,0.9188066988
,,,,8,0.9189073568
,,,,8,0.9190080149
,,,,8,0.9191086729
,,,,8,0.919209331
,,,,8,0.9193099891
,,,,8,0.9194106471
,,,,8,0.9195113052
,,,,8,0.9196119632
,,,,8,0.9197126213
,,,,8,0.9198132793
,,,,8,0.9199139374
,,,,8,0.9200145954
,,,,8,0.9201152535
,,,,8,0.9202159115
,,,,8,0.9203165696
,,,,8,0.9204172276
,,,,8,0.9205178857
,,,,8,0.9206185437
,,,,8,0.9207192018
,,,,8,0.9208198598
,,,,8,0.9209205179
,,,,8,0.9210211759
,,,,8,0.921121834
,,,,8,0.921222492
,,,,8,0.9213231501
,,,,8,0.9214238081
,,,,8,0.9215244662
,,,,8,0.9216251242
,,,,8,0.9217257823
,,,,8,0.9218264404
,,,,8,0.9219270984
,,,,8,0.9220277565
,,,,8,0.9221284145
,,,,8,0.9222290726
,,,,8,0.9223297306
,,,,8,0.9224303887
,,,,8,0.9225310467
,,,,8,0.9226317048
,,,,8,0.9227323628
,,,,8,0.9228330209
,,,,8,0.9229336789
,,,,8,0.923034337
,,,,8,0.923134995
,,,,8,0.9232356531
,,,,8,0.9233363111
,,,,8,0.9234369692
,,,,8,0.9235376272
,,,,8,0.9236382853
,,,,8,0.9237389433
,,,,8,0.9238396014
,,,,8,0.9239402594
,,,,8,0.9240409175
,,,,8,0.9241415756
,,,,8,0.9242422336
,,,,8,0.9243428917
,,,,8,0.9244435497
,,,,8,0.9245442078
,,,,8,0.9246448658
,,,,8,0.9247455239
71,1,1,10,7,0.9248335997
6,1,1,8,7,0.9249216755
18,78,2,1,7,0.9250097512
8,12,4,31,7,0.925097827
7,10,11,6,7,0.9251859028
23,11,1,38,7,0.9252739786
6,16,5,1,7,0.9253620544
4,20,6,1,7,0.9254501302
2,1,15,2,7,0.925538206
29,16,1,3,7,0.9256262818
6,11,50,6,7,0.9257143576
8,22,63,1,7,0.9258024334
43,1,10,22,7,0.9258905092
4,1,1,2,7,0.925978585
3,2,31,1,7,0.9260666608
35,16,15,23,7,0.9261547366
17,19,1,2,7,0.9262428124
43,5,22,5,7,0.9263308882
4,2,8,1,7,0.926418964
1,13,13,2,7,0.9265070398
1,18,27,5,7,0.9265951156
7,16,34,38,7,0.9266831914
50,38,9,3,7,0.9267712672
2,47,23,43,7,0.926859343
11,3,35,7,7,0.9269474188
18,8,8,13,7,0.9270354945
36,1,6,6,7,0.9271235703
1,6,1,6,7,0.9272116461
17,8,18,2,7,0.9272997219
9,56,14,1,7,0.9273877977
1,9,47,1,7,0.9274758735
3,17,59,3,7,0.9275639493
9,40,41,1,7,0.9276520251
22,1,1,1,7,0.9277401009
1,3,14,1,7,0.9278281767
105,10,2,6,7,0.9279162525
1,17,1,12,7,0.9280043283
7,1,,29,7,0.9280924041
15,30,,36,7,0.9281804799
1,2,,1,7,0.9282685557
2,1,,11,7,0.9283566315
23,1,,7,7,0.9284447073
125,4,,3,7,0.9285327831
3,2,,19,7,0.9286208589
10,,,1,7,0.9287089347
1,,,1,7,0.9287970105
54,,,1,7,0.9288850863
55,,,1,7,0.928973162
54,,,20,7,0.9290612378
4,,,5,7,0.9291493136
3,,,21,7,0.9292373894
5,,,23,7,0.9293254652
2,,,2,7,0.929413541
5,,,14,7,0.9295016168
5,,,15,7,0.9295896926
12,,,11,7,0.9296777684
27,,,9,7,0.9297658442
11,,,6,7,0.92985392
1,,,9,7,0.9299419958
,,,56,7,0.9300300716
,,,29,7,0.9301181474
,,,42,7,0.9302062232
,,,7,7,0.930294299
,,,1,7,0.9303823748
,,,1,7,0.9304704506
,,,2,7,0.9305585264
,,,1,7,0.9306466022
,,,5,7,0.930734678
,,,28,7,0.9308227538
,,,57,7,0.9309108295
,,,4,7,0.9309989053
,,,6,7,0.9310869811
,,,10,7,0.9311750569
,,,,7,0.9312631327
,,,,7,0.9313512085
,,,,7,0.9314392843
,,,,7,0.9315273601
,,,,7,0.9316154359
,,,,7,0.9317035117
,,,,7,0.9317915875
,,,,7,0.9318796633
,,,,7,0.9319677391
,,,,7,0.9320558149
,,,,7,0.9321438907
,,,,7,0.9322319665
,,,,7,0.9323200423
,,,,7,0.9324081181
,,,,7,0.9324961939
,,,,7,0.9325842697
,,,,7,0.9326723455
,,,,7,0.9327604213
,,,,7,0.932848497
,,,,7,0.9329365728
,,,,7,0.9330246486
,,,,7,0.9331127244
,,,,7,0.9332008002
,,,,7,0.933288876
,,,,7,0.9333769518
,,,,7,0.9334650276
,,,,7,0.9335531034
,,,,7,0.9336411792
,,,,7,0.933729255
,,,,7,0.9338173308
,,,,7,0.9339054066
,,,,7,0.9339934824
,,,,7,0.9340815582
,,,,7,0.934169634
,,,,7,0.9342577098
,,,,7,0.9343457856
,,,,7,0.9344338614
,,,,7,0.9345219372
,,,,7,0.934610013
,,,,7,0.9346980888
,,,,7,0.9347861646
,,,,7,0.9348742403
,,,,7,0.9349623161
,,,,7,0.9350503919
,,,,7,0.9351384677
,,,,7,0.9352265435
,,,,7,0.9353146193
,,,,7,0.9354026951
,,,,7,0.9354907709
,,,,7,0.9355788467
,,,,7,0.9356669225
,,,,7,0.9357549983
,,,,7,0.9358430741
,,,,7,0.9359311499
,,,,7,0.9360192257
,,,,7,0.9361073015
,,,,7,0.9361953773
,,,,7,0.9362834531
,,,,7,0.9363715289
,,,,7,0.9364596047
,,,,7,0.9365476805
,,,,7,0.9366357563
,,,,7,0.9367238321
,,,,7,0.9368119078
,,,,7,0.9368999836
,,,,7,0.9369880594
,,,,7,0.9370761352
,,,,7,0.937164211
,,,,7,0.9372522868
,,,,7,0.9373403626
,,,,7,0.9374284384
,,,,7,0.9375165142
,,,,7,0.93760459
,,,,7,0.9376926658
,,,,7,0.9377807416
,,,,7,0.9378688174
,,,,7,0.9379568932
,,,,7,0.938044969
,,,,7,0.9381330448
,,,,7,0.9382211206
,,,,7,0.9383091964
14,2,1,1,6,0.9383846899
4,1,6,1,6,0.9384601834
1,2,5,31,6,0.938535677
25,1,1,1,6,0.9386111705
30,12,1,4,6,0.9386866641
30,1,4,26,6,0.9387621576
38,1,1,1,6,0.9388376511
1,9,9,36,6,0.9389131447
1,1,1,7,6,0.9389886382
2,25,40,8,6,0.9390641318
1,4,23,15,6,0.9391396253
25,50,1,23,6,0.9392151188
31,21,54,9,6,0.9392906124
1,20,4,24,6,0.9393661059
1,69,59,1,6,0.9394415995
5,2,35,4,6,0.939517093
2,2,1,36,6,0.9395925865
35,1,3,1,6,0.9396680801
2,1,41,17,6,0.9397435736
1,6,1,4,6,0.9398190672
29,1,28,32,6,0.9398945607
1,38,37,12,6,0.9399700542
3,1,22,1,6,0.9400455478
12,9,24,30,6,0.9401210413
1,1,24,24,6,0.9401965348
65,10,1,7,6,0.9402720284
1,10,26,1,6,0.9403475219
6,2,43,79,6,0.9404230155
1,30,4,33,6,0.940498509
42,24,8,67,6,0.9405740025
66,10,33,23,6,0.9406494961
10,22,50,7,6,0.9407249896
9,6,45,1,6,0.9408004832
2,1,58,1,6,0.9408759767
6,24,17,6,6,0.9409514702
1,25,34,2,6,0.9410269638
8,14,23,14,6,0.9411024573
1,4,40,1,6,0.9411779509
13,10,,1,6,0.9412534444
1,19,,1,6,0.9413289379
50,1,,3,6,0.9414044315
7,3,,1,6,0.941479925
1,1,,8,6,0.9415554185
1,18,,1,6,0.9416309121
61,57,,5,6,0.9417064056
3,59,,12,6,0.9417818992
4,7,,23,6,0.9418573927
7,,,1,6,0.9419328862
2,,,27,6,0.9420083798
40,,,7,6,0.9420838733
1,,,18,6,0.9421593669
1,,,1,6,0.9422348604
9,,,7,6,0.9423103539
25,,,5,6,0.9423858475
10,,,2,6,0.942461341
6,,,1,6,0.9425368346
1,,,1,6,0.9426123281
1,,,2,6,0.9426878216
1,,,2,6,0.9427633152
1,,,27,6,0.9428388087
3,,,1,6,0.9429143023
,,,4,6,0.9429897958
,,,22,6,0.9430652893
,,,1,6,0.9431407829
,,,1,6,0.9432162764
,,,33,6,0.9432917699
,,,1,6,0.9433672635
,,,2,6,0.943442757
,,,2,6,0.9435182506
,,,26,6,0.9435937441
,,,1,6,0.9436692376
,,,,6,0.9437447312
,,,,6,0.9438202247
,,,,6,0.9438957183
,,,,6,0.9439712118
,,,,6,0.9440467053
,,,,6,0.9441221989
,,,,6,0.9441976924
,,,,6,0.944273186
,,,,6,0.9443486795
,,,,6,0.944424173
,,,,6,0.9444996666
,,,,6,0.9445751601
,,,,6,0.9446506536
,,,,6,0.9447261472
,,,,6,0.9448016407
,,,,6,0.9448771343
,,,,6,0.9449526278
,,,,6,0.9450281213
,,,,6,0.9451036149
,,,,6,0.9451791084
,,,,6,0.945254602
,,,,6,0.9453300955
,,,,6,0.945405589
,,,,6,0.9454810826
,,,,6,0.9455565761
,,,,6,0.9456320697
,,,,6,0.9457075632
,,,,6,0.9457830567
,,,,6,0.9458585503
,,,,6,0.9459340438
,,,,6,0.9460095374
,,,,6,0.9460850309
,,,,6,0.9461605244
,,,,6,0.946236018
,,,,6,0.9463115115
,,,,6,0.946387005
,,,,6,0.9464624986
,,,,6,0.9465379921
,,,,6,0.9466134857
,,,,6,0.9466889792
,,,,6,0.9467644727
,,,,6,0.9468399663
,,,,6,0.9469154598
,,,,6,0.9469909534
,,,,6,0.9470664469
,,,,6,0.9471419404
,,,,6,0.947217434
,,,,6,0.9472929275
,,,,6,0.9473684211
,,,,6,0.9474439146
,,,,6,0.9475194081
,,,,6,0.9475949017
,,,,6,0.9476703952
,,,,6,0.9477458887
,,,,6,0.9478213823
,,,,6,0.9478968758
,,,,6,0.9479723694
,,,,6,0.9480478629
,,,,6,0.9481233564
,,,,6,0.94819885
,,,,6,0.9482743435
,,,,6,0.9483498371
,,,,6,0.9484253306
,,,,6,0.9485008241
,,,,6,0.9485763177
,,,,6,0.9486518112
,,,,6,0.9487273048
,,,,6,0.9488027983
,,,,6,0.9488782918
,,,,6,0.9489537854
3,35,1,1,5,0.9490166967
35,1,7,2,5,0.9490796079
8,32,8,13,5,0.9491425192
1,32,44,6,5,0.9492054305
13,1,1,1,5,0.9492683418
28,8,16,1,5,0.9493312531
15,5,2,6,5,0.9493941643
17,129,23,33,5,0.9494570756
10,2,27,1,5,0.9495199869
1,6,3,56,5,0.9495828982
10,19,61,38,5,0.9496458095
1,8,1,6,5,0.9497087208
13,1,3,29,5,0.949771632
4,1,5,1,5,0.9498345433
32,1,1,1,5,0.9498974546
1,3,2,64,5,0.9499603659
50,6,2,16,5,0.9500232772
2,3,3,22,5,0.9500861885
9,27,14,40,5,0.9501490997
11,31,4,29,5,0.950212011
15,2,41,2,5,0.9502749223
3,3,1,36,5,0.9503378336
4,1,19,9,5,0.9504007449
8,6,6,4,5,0.9504636562
1,1,6,6,5,0.9505265674
21,44,13,3,5,0.9505894787
6,1,6,28,5,0.95065239
48,43,8,33,5,0.9507153013
5,32,,42,5,0.9507782126
5,48,,4,5,0.9508411238
6,4,,5,5,0.9509040351
1,35,,1,5,0.9509669464
1,5,,1,5,0.9510298577
1,1,,1,5,0.951092769
54,55,,7,5,0.9511556803
6,2,,57,5,0.9512185915
5,15,,1,5,0.9512815028
1,2,,1,5,0.9513444141
44,1,,14,5,0.9514073254
10,7,,22,5,0.9514702367
38,1,,1,5,0.951533148
7,6,,6,5,0.9515960592
38,1,,1,5,0.9516589705
31,1,,1,5,0.9517218818
4,,,41,5,0.9517847931
10,,,3,5,0.9518477044
11,,,2,5,0.9519106156
1,,,9,5,0.9519735269
1,,,4,5,0.9520364382
32,,,14,5,0.9520993495
1,,,2,5,0.9521622608
3,,,4,5,0.9522251721
24,,,11,5,0.9522880833
4,,,12,5,0.9523509946
2,,,3,5,0.9524139059
1,,,43,5,0.9524768172
2,,,2,5,0.9525397285
36,,,2,5,0.9526026398
,,,3,5,0.952665551
,,,8,5,0.9527284623
,,,2,5,0.9527913736
,,,5,5,0.9528542849
,,,15,5,0.9529171962
,,,17,5,0.9529801075
,,,3,5,0.9530430187
,,,1,5,0.95310593
,,,16,5,0.9531688413
,,,,5,0.9532317526
,,,,5,0.9532946639
,,,,5,0.9533575751
,,,,5,0.9534204864
,,,,5,0.9534833977
,,,,5,0.953546309
,,,,5,0.9536092203
,,,,5,0.9536721316
,,,,5,0.9537350428
,,,,5,0.9537979541
,,,,5,0.9538608654
,,,,5,0.9539237767
,,,,5,0.953986688
,,,,5,0.9540495993
,,,,5,0.9541125105
,,,,5,0.9541754218
,,,,5,0.9542383331
,,,,5,0.9543012444
,,,,5,0.9543641557
,,,,5,0.954427067
,,,,5,0.9544899782
,,,,5,0.9545528895
,,,,5,0.9546158008
,,,,5,0.9546787121
,,,,5,0.9547416234
,,,,5,0.9548045346
,,,,5,0.9548674459
,,,,5,0.9549303572
,,,,5,0.9549932685
,,,,5,0.9550561798
,,,,5,0.9551190911
,,,,5,0.9551820023
,,,,5,0.9552449136
,,,,5,0.9553078249
,,,,5,0.9553707362
,,,,5,0.9554336475
,,,,5,0.9554965588
,,,,5,0.95555947
,,,,5,0.9556223813
,,,,5,0.9556852926
,,,,5,0.9557482039
,,,,5,0.9558111152
,,,,5,0.9558740264
,,,,5,0.9559369377
,,,,5,0.955999849
,,,,5,0.9560627603
,,,,5,0.9561256716
,,,,5,0.9561885829
,,,,5,0.9562514941
,,,,5,0.9563144054
,,,,5,0.9563773167
,,,,5,0.956440228
,,,,5,0.9565031393
,,,,5,0.9565660506
,,,,5,0.9566289618
,,,,5,0.9566918731
