CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
3,31,2,1,1
68,25,1,1,9
1,1,1,1,3
2,12,1,1,4
1,8,1,11,5
17,1,1,1,53
13,30,1,1,54
45,1,4,1,1
9,8,2,1,2
30,14,49,258,16
5,72,11,2,4
39,131,2,3,1
5,107,2,2,1
1,3,3,2,68
8,20,1,7,1
2,1,40,1,1
17,6,1,25,55
3,1,74,3,6
1,7,1,1,34
1,1,1,42,37
1,1,5,88,4
32,12,138,1,6
5,9,3,1,1
1,6,14,2,1
1,1,162,67,2
10,9,8,1,45
1,4,63,1,4
1,1,31,126,3
2,4,49,2,20
2,1,10,2,4
1,4,1,2,3
2,1,136,16,43
1,1,116,3,3
1,129,34,56,1
6,33,1,1,8
5,3,24,3,3
125,36,1,1,1
34,3,12,1,1
13,6,90,19,1
53,13,1,1,1
1,4,17,2,1
1,5,53,1,3
747,8,10,4,54
11,11,1,17,4
1,7,29,1,6
28,9,6,14,2
11,1,3,3,67
4,1,1,2,29
2,1,2,5,1
1,5,8,1,21
7,2,2,1,1
11,1,102,1,38
1,3,1,5,8
1,10,3,1,1
1,1,24,11,1
5,18,1,2,2
1,9,3,3,4
4,2,1,1,48
1,8,19,27,10
1,1,8,2,97
1,1,2,65,1
11,3,1,88,3
42,1,2,11,1
11,7,1,5,1
23,15,1,3,1
1,1,2,1,2
161,2,4,5,1
4,5,1,2,1
3,17,1,1,1
6,9,1,1,1
2,1,1,10,1
5,47,1,1,5
2,9,56,2,1
3,2,4,6,2
2,1,7,29,1
1,7,5,1,1
3,8,3,1,3
6,1,13,54,1
1,1,33,3,1
2,1,3,27,2
1,1,118,1,1
2,1,1,1,1
15,1,1,3,1
22,1,13,1,1
162,1,139,8,1
2,8,3,1,1
64,8,2,1,1
16,4,33,1,26
12,3,439,1,1
1,4,2,1,2
2,41,1,1,2
1,6,75,1,29
3,8,63,1,97
58,10,48,29,135
28,5,19,1,26
1,32,212,3,66
1,1,157,1,25
1,1,20,43,4
6,41,1,1,6
38,4,61,2,2
7,4,9,2,1
14,19,123,261,1
1,14,2,2,1
30,47,1,6,8
1,76,9,1,22
4,129,1,15,1
28,3,76,5,28
5,1,1,38,1
1,1,1,3,2
2,51,8,2,4
39,4,1,5,42
28,3,33,16,14
1,5,8,1,4
1,1,8,95,5
16,3,3,1,2
1,3,45,1,1
47,7,2,1,1
1,12,125,1,1
16,5,2,2,6
13,44,4,4,5
11,3,6,1,1
3,13,3,81,1
2,1,3,1,2
8,11,1,88,39
21,1,44,17,2
1,221,8,9,6
8,50,1,15,71
5,25,1,60,1
1,1,2,1,3
8,13,1,1,1
2,1,1,1,59
1,20,1,27,2
3,3,1,1,5
7,4,1,11,1
6,9,1,5,9
2,1,1,2,131
9,10,2,9,2
22,7,1,1,3
1,5,1,3,183
2,3,3,5,7
2,1,1,1,1
1,14,1,2,9
2,3,42,3,1
49,8,4,1,1
8,8,4,3,95
6,1,2,1,8
24,6,14,1,1
1,23,23,12,7
1,8,60,1,62
352,28,1,1,88
4,1,1,1,78
33,1,28,44,2
6,1,74,1,1
1,1,4,88,1
2,24,1,1,2
2,6,28,13,1
1,5,1,5,1
1,7,195,1,121
9,26,1,1,1
1,9,1,5,19
10,76,59,6,20
1,14,31,2,20
1,5,42,1,32
1,2,10,3,39
10,49,1,1,3
1,20,50,8,2
4,1,105,1,27
1,1,22,2,7
2,1,48,2,2
1,1,3,2,6
18,1,53,1,1
47,1,1,2,2
81,2,2,7,1
1,2,27,1,2
1,1,9,1,9
12,4,34,36,2
16,1,1,2,1
2,1,3,109,3
2,13,2,22,13
3,15,33,5,1
3,6,55,3,8
1,2,5,1,8
1,38,2,1,47
3,11,1,7,2
1,5,1,1,60
13,8,2,1,28
1,3,4,1,4
2,7,36,1,1
1,10,3,15,7
3,1,1,1,48
1,1,1,1,1
5,1,1,1,1
3,18,1,1,3
118,1,2,1,12
3,3,1,1,1
28,7,,1,12
9,6,,1,2
2,55,,1,1
4,70,,45,49
1,72,,1,1
24,24,,4,3
1,2,,1,20
4,3,,1,32
4,3,,1,1
2,2,,28,36
2,1,,1,1
1,13,,1,2
3,20,,7,2
1,12,,212,3
57,10,,2,17
3,1,,3,95
3,14,,18,52
2,3,,1,1
24,1,,1,2
12,161,,62,2
