CoreFX,CoreCLR,Roslyn,Rust,Kubernetes
1,1,1,4,61
3,7,9,1,3
2,6,3,3,1
2,1,18,3,1
7,1,3,9,1
6,1,14,1,1
1,2,1,12,1
2,1,4,3,1
3,7,2,1,1
3,2,2,1,1
2,11,1,1,1
1,3,3,6,1
7,6,18,1,1
1,7,1,3,1
1,1,2,1,8
1,1,1,1,1
4,1,1,2,1
1,1,7,1,1
8,1,1,2,1
8,1,1,2,1
59,1,1,1,5
1,1,1,4,7
3,1,1,7,2
1,3,1,2,5
1,1,1,1,2
2,10,1,1,18
3,1,2,1,1
1,1,1,2,2
18,4,8,1,2
19,1,4,1,14
1,3,1,1,3
2,1,1,9,14
3,3,3,1,1
1,1,7,1,1
1,2,10,1,2
3,10,3,25,1
1,7,5,14,5
1,12,3,1,3
1,1,3,1,2
10,6,4,2,4
1,1,4,26,5
1,5,2,2,10
5,1,3,14,6
6,3,5,1,2
1,2,2,1,10
1,1,2,1,2
1,1,1,12,1
5,2,2,6,2
1,2,1,1,11
4,27,2,2,1
3,7,2,8,1
5,6,1,3,7
1,1,2,1,3
8,1,3,6,1
3,1,23,2,1
2,1,1,3,7
4,2,6,1,3
3,1,20,4,1
2,2,17,1,5
1,4,1,1,2
3,6,8,1,2
2,2,4,1,7
2,5,2,1,6
1,3,2,1,4
1,9,19,14,2
1,5,13,10,3
2,2,1,2,3
1,4,6,1,1
17,1,32,3,6
3,1,4,1,3
3,1,28,2,2
1,1,4,2,1
1,1,2,1,25
1,1,23,3,4
1,1,1,12,3
1,1,1,1,4
1,3,4,3,2
1,1,1,4,1
1,2,2,2,5
1,1,1,1,1
1,1,8,1,1
10,1,1,14,10
21,1,1,1,14
7,1,2,1,6
2,7,7,2,3
1,3,1,6,2
1,1,20,34,3
1,1,1,7,9
4,2,37,1,2
1,3,1,1,2
1,18,1,1,1
3,11,22,4,1
12,1,2,1,3
7,1,39,1,4
1,2,7,3,5
6,2,1,2,1
2,1,5,1,4
1,2,8,3,54
1,3,1,5,1
1,1,13,4,1
2,1,3,2,14
13,2,26,1,7
1,1,32,12,8
2,6,13,1,34
3,5,5,1,18
1,5,31,1,1
2,1,10,1,10
3,1,12,2,4
3,1,1,8,4
7,1,2,12,24
6,1,1,2,3
1,2,12,1,1
3,2,1,1,2
3,2,4,1,25
5,1,1,1,2
1,1,55,2,2
2,1,1,11,1
1,5,4,3,2
2,13,1,1,1
1,10,9,1,2
2,1,2,1,3
2,1,1,6,2
1,1,1,1,1
5,2,1,58,2
7,3,1,5,1
5,1,1,6,3
1,1,1,1,1
35,28,1,3,22
1,32,1,5,3
5,2,13,3,11
3,1,9,5,4
1,1,1,13,2
1,1,1,6,1
1,1,2,2,1
2,4,1,5,2
1,1,10,1,3
1,1,12,4,1
1,1,1,1,1
1,1,2,2,7
2,3,28,1,3
1,1,1,1,3
2,9,2,1,1
3,1,35,2,9
7,1,5,2,2
9,1,19,1,1
1,12,10,12,1
2,7,7,22,1
2,2,25,1,2
1,2,21,4,2
2,1,3,2,2
11,2,8,1,6
1,1,2,1,1
1,5,24,3,1
1,8,2,10,3
1,2,15,20,2
1,3,1,1,14
1,8,4,2,1
18,7,2,5,1
2,20,4,1,1
2,7,1,2,2
1,1,2,6,2
10,1,14,42,2
1,2,2,1,1
1,5,2,2,1
1,1,1,1,1
1,2,6,5,3
9,3,1,1,1
1,28,1,7,9
8,5,1,18,2
2,4,1,1,10
1,2,1,10,7
1,3,1,13,2
3,1,1,4,8
3,2,1,1,1
1,2,1,3,3
1,1,3,15,1
2,1,1,4,1
2,5,1,4,1
2,1,1,3,2
1,1,8,1,109
1,2,4,1,1
2,2,1,2,1
4,1,3,1,1
1,8,3,3,8
1,1,5,10,1
1,2,12,18,1
9,1,4,1,1
3,2,6,1,1
1,3,3,2,3
37,7,3,1,1
1,3,4,4,1
3,8,1,9,1
2,4,2,13,3
1,1,1,6,3
1,6,1,1,11
2,2,3,1,8
1,1,1,1,1
1,1,1,5,6
1,1,2,1,1
1,1,3,1,6
1,2,1,1,1
1,1,1,8,1
7,3,2,1,12
6,1,3,1,2
1,1,1,2,1
1,4,1,1,3
1,1,1,26,1
6,6,3,1,1
2,1,3,4,20
2,2,17,3,5
6,3,1,1,1
6,1,5,1,1
1,2,14,4,12
1,5,16,1,14
2,2,1,1,1
10,10,6,4,15
1,6,5,6,21
9,12,2,13,2
2,4,2,2,6
2,3,12,12,9
1,1,10,7,5
1,2,1,1,1
3,1,5,3,11
9,3,28,1,2
1,8,2,4,4
1,1,24,1,6
10,3,1,1,1
3,47,2,1,1
5,10,19,1,1
1,8,1,1,1
3,1,1,28,3
3,1,2,1,3
4,1,1,1,1
2,3,5,2,25
5,1,1,7,1
1,1,1,6,4
3,5,1,3,1
1,1,1,35,1
3,3,8,5,4
2,1,1,3,1
5,6,14,2,8
1,1,1,1,1
1,4,24,2,6
2,2,1,7,2
4,9,1,4,1
1,21,18,3,3
1,1,3,2,30
1,7,37,8,19
1,2,7,4,1
1,1,5,1,8
2,1,6,2,1
2,1,1,3,2
2,1,13,1,22
29,2,3,1,1
1,2,14,10,3
1,1,27,5,22
1,1,10,1,7
3,1,5,6,1
2,1,24,27,1
8,1,12,1,6
15,1,11,1,1
3,1,1,1,15
2,1,1,3,12
1,1,1,2,20
1,2,9,1,1
2,6,1,3,6
1,12,1,1,3
1,2,2,1,13
9,3,1,3,1
1,1,51,1,3
5,1,1,1,5
3,24,5,2,1
7,5,7,1,1
3,3,1,2,4
2,1,1,2,1
1,1,1,2,5
1,2,1,1,2
6,1,1,13,8
5,4,1,1,2
6,5,1,12,5
1,1,1,5,1
3,4,1,1,1
12,1,6,1,15
2,4,8,1,4
4,1,1,5,3
13,5,1,1,4
1,6,2,2,10
1,2,1,1,6
2,1,7,2,67
1,1,13,1,3
2,1,1,2,1
3,1,4,1,4
1,1,24,5,5
1,2,4,1,5
1,1,27,3,1
1,1,1,4,1
3,2,9,1,7
3,5,20,1,1
29,10,10,1,6
3,4,4,1,5
5,1,27,1,6
1,1,25,2,1
2,3,4,1,1
1,1,13,8,1
1,1,1,1,9
1,2,22,2,13
1,1,1,26,1
1,14,15,12,16
10,16,3,1,15
29,1,4,1,2
7,1,2,2,3
1,2,3,25,1
1,3,1,2,2
1,4,6,15,9
1,1,17,1,2
5,4,2,1,5
1,1,2,14,5
2,1,1,8,2
14,1,2,1,5
1,1,7,3,1
5,7,1,7,2
1,6,1,5,3
7,1,1,1,1
2,1,1,5,26
1,1,3,4,12
2,1,20,2,2
1,1,1,1,1
13,1,2,5,10
1,3,6,1,3
2,8,17,1,21
1,1,18,1,1
2,2,1,1,1
5,2,8,2,1
2,12,5,1,1
7,5,2,18,1
3,28,2,4,1
1,6,11,3,4
4,1,12,1,11
1,1,1,1,13
4,1,7,4,6
1,3,30,1,4
1,11,1,2,12
1,2,23,12,1
2,3,2,2,6
3,25,4,3,1
2,3,20,2,8
1,3,2,1,1
4,2,1,1,7
6,4,4,1,5
5,1,1,5,1
1,2,1,11,1
1,2,1,1,2
38,1,4,1,1
1,1,3,2,2
1,1,1,1,1
9,3,6,1,7
2,1,1,2,3
1,2,14,1,2
1,4,1,1,10
1,4,14,5,1
1,1,1,86,1
1,1,1,6,2
2,1,15,2,1
1,1,3,2,7
4,1,34,11,6
1,7,7,1,1
2,1,5,3,1
2,7,6,1,3
7,2,1,1,42
12,1,13,6,1
2,11,3,5,1
2,2,1,2,27
1,1,15,2,1
1,2,24,1,3
4,1,8,18,1
9,1,5,1,30
1,1,25,1,11
2,2,10,1,11
1,4,10,1,18
21,1,1,1,1
3,1,1,3,20
3,4,11,7,2
1,2,1,13,2
1,7,1,3,9
10,2,2,1,1
1,4,1,1,13
1,1,48,1,1
1,9,1,1,1
1,6,5,1,2
8,7,8,1,6
1,6,3,13,1
5,1,1,2,1
1,2,1,1,1
1,2,1,2,1
2,2,1,1,1
2,2,1,1,7
1,2,1,5,1
1,2,1,1,10
1,1,1,52,1
3,1,7,8,1
2,1,1,3,3
1,38,8,3,3
4,9,1,5,2
2,6,1,3,1
4,1,2,9,6
2,1,1,16,1
1,1,4,1,1
1,3,9,3,1
1,1,1,5,37
12,3,4,1,8
4,6,20,2,1
48,4,4,1,5
1,1,7,2,29
2,2,7,1,31
